Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2019","2019","g/cap/d","1.08","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2516","Oats","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2018","2018","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2019","2019","g/cap/d","0.01","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2018","2018","g/cap/d","2.19","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2019","2019","g/cap/d","2.11","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2018","2018","g/cap/d","0.05","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2019","2019","g/cap/d","0.08","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2533","Sweet potatoes","2018","2018","g/cap/d","0.27","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2533","Sweet potatoes","2019","2019","g/cap/d","0.24","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2535","Yams","2018","2018","g/cap/d","0.28","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2535","Yams","2019","2019","g/cap/d","0.26","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2018","2018","g/cap/d","0.61","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2019","2019","g/cap/d","0.6","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2018","2018","g/cap/d","0.07","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2542","Sugar (Raw Equivalent)","2019","2019","g/cap/d","0.13","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2543","Sweeteners, Other","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2745","Honey","2018","2018","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2745","Honey","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2546","Beans","2018","2018","g/cap/d","0.09","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2546","Beans","2019","2019","g/cap/d","0.1","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2547","Peas","2018","2018","g/cap/d","0.04","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2547","Peas","2019","2019","g/cap/d","0","E","Estimated value"
"FBS","Food Balances (2010-)","174","Comoros","674","Protein supply quantity (g/capita/day)","S2549","Pulses, Other and products","2018","2018","g/cap/d","12.94","E","Estimated value"
